kod,x,y,nazev,popis_objektu,material,typ,druh,autor_dila,rok_vytvoreni,umisteni,url_odkaz_enc,obr_id1,obr_id2,obr_id3,obr_id4,obr_id5,obr_id6
7249,16.5705392,49.1935031,Kovaný strom,,kov,socha,Sochy,Kovářství Mittner,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2193,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159322&RECORD_ID=7249&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159325&RECORD_ID=7249&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159324&RECORD_ID=7249&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159323&RECORD_ID=7249&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7250,16.6024664,49.2025672,Roger Valhubert,,,pomník,Pomníky a památníky,Miloš Zvěřina,1969,V Tyršově sadu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=314,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159487&RECORD_ID=7250&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159489&RECORD_ID=7250&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159488&RECORD_ID=7250&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159486&RECORD_ID=7250&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7251,16.6035372,49.2007423,Adolf Loos,"Památník najdete na Janáčkově náměstí, kde původně Loos bydlel (na místě kde je dnes Hotel Continental). Pomník vznikl v rámci Roku Adolfa Loose, který připomíná 150. výročí od narození tohoto génia moderní architektury.",beton,pomník,Pomníky a památníky,"Oldřich Morys, Jaroslav Sedlák",2020,V parku na Janáčkově náměstí,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1858,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161052&RECORD_ID=7251&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161053&RECORD_ID=7251&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161055&RECORD_ID=7251&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161054&RECORD_ID=7251&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161051&RECORD_ID=7251&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7252,16.61005,49.1968171,Páter Martin Středa,"„Netrap se předčasně starostmi o to, co se stane. Stačí zlé, co přináší každý den.“ Pocta páteru Martinu Středovi, to je socha u jezuitského kostela na rohu Beethovenovy a Jezuitské. Martin Středa je významný duchovní vůdce, který pomáhal bránit město Brno před obléháním švédskými vojsky.",,socha,Sochy,Jan Šebánek,2020,Před kostelem vlevo,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1857,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161057&RECORD_ID=7252&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161060&RECORD_ID=7252&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161059&RECORD_ID=7252&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161061&RECORD_ID=7252&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161058&RECORD_ID=7252&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7253,16.6863142,49.2062203,Pionýrka,,bronz,socha,Sochy,Konrád Babraj,1975,Před ZŠ Novolíšeňská,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=976,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166113&RECORD_ID=7253&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
7254,16.5545367,49.2215757,Starý a Nový zákon,,,kašna,Vodní prvky,Roman Wenzel,,Před kostelem sv. Vavřince,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1662,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163030&RECORD_ID=7254&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163031&RECORD_ID=7254&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163029&RECORD_ID=7254&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163027&RECORD_ID=7254&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7257,16.5801338,49.1928889,Plastika pro Masarykovu univerzitu,,,socha,Sochy,Nikos Armutidis,2000,Před budovou studentských kolejí Vinařská,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1332,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163350&RECORD_ID=7257&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163353&RECORD_ID=7257&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163352&RECORD_ID=7257&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163351&RECORD_ID=7257&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163349&RECORD_ID=7257&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7261,16.6061977,49.1926831,František Ondřej Poupě,Socha byla z nádvoří odstraněna.,,socha,Sochy,Michal Bouzek,2020,Na nádvoří u pivnice Poupě,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1876&qt=&qc=&qe=,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163919&RECORD_ID=7261&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163918&RECORD_ID=7261&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
7262,16.5900279,49.1710855,"...A to je vše, co zbylo z anděla","Dílo z cyklu Sochy pro Brno, o kterém málokdo ví. Nepřipomíná jednu konkrétní osobnost, jako ostatní díla z tohoto projektu. Je věnované všem významným osobnostem spojených s Brnem, které spočinuly na urnovém pohřebišti Ústředního hřbitova. A právě zde se nachází. Autorem je Václav Fiala, který se při výběru názvu sochy inspiroval verši Jana Skácela “...a to je vše, co zbylo z anděla”.",kámen,socha,Sochy,Václav Fiala,2011,Urnové pohřebiště Ústředního hřbitova - skupina H5E,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1185,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164925&RECORD_ID=7262&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164924&RECORD_ID=7262&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164923&RECORD_ID=7262&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164922&RECORD_ID=7262&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7263,16.5679082,49.1784052,Stébla,,kov,socha,Sochy,Pavel Tasovský,2011,Před Fakultou sportovních studií,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1053,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176760&RECORD_ID=7263&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176761&RECORD_ID=7263&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176759&RECORD_ID=7263&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7264,16.4876835,49.2070982,Oběti 1. sv. války ze Žebětína,,,pomník,Pomníky a památníky,,,Uprostřed zeleně na náměstí,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=517,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167309&RECORD_ID=7264&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167308&RECORD_ID=7264&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
7265,16.4793495,49.2115428,Rudoarmějci padlí při osvobození Žebětína,,kámen,pomník,Pomníky a památníky,,1947,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=399,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167327&RECORD_ID=7265&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167330&RECORD_ID=7265&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167329&RECORD_ID=7265&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167328&RECORD_ID=7265&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7267,16.5747183,49.1706594,Vítěz,,bronz,socha,Sochy,František Navrátil,1988,U vchodu do TJ Tatran Bohunice,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1840,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176773&RECORD_ID=7267&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176772&RECORD_ID=7267&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176771&RECORD_ID=7267&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7269,16.5869218,49.1715735,Sv. Florián,,kámen,socha,Sochy,Zdeněk Lindovský,2012,Za budovou hasičské zbrojnice,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1477,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167494&RECORD_ID=7269&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
7277,16.5830188,49.1917854,Příroda a člověk,,dřevo,socha,Sochy,Zdeněk Macháček,1968,U vchodu do Národního centra ošetřovatelství a nelékařských zdravotnických oborů,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2011,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176781&RECORD_ID=7277&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176782&RECORD_ID=7277&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176780&RECORD_ID=7277&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7278,16.5296902,49.1761203,Občanům Bosonoh,,,pomník,Pomníky a památníky,,,U kostela,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2043,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167922&RECORD_ID=7278&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
7279,16.6269965,49.2245595,Dekorační stěna,,beton,stěna,Dekorační stěny,Pavel Navrátil,1966,U parkoviště na Nezvalove,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1369,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176767&RECORD_ID=7279&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176769&RECORD_ID=7279&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176768&RECORD_ID=7279&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176766&RECORD_ID=7279&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7280,16.60672,49.1906621,Morava,,kámen,socha,Sochy,Miloslav Chlupáč,2004,U zdi kousek od pavilonu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=980,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176777&RECORD_ID=7280&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176778&RECORD_ID=7280&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176776&RECORD_ID=7280&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7282,16.691424,49.155028,Památník československým letcům,"Na památku československých letců, kteří bojovali ve druhé světové válce.",bronz,památník,Pomníky a památníky,"Nikos Armutidis, Lubomír Hruška",2012,Před bývalou odbavovací halou letiště v Brně-Tuřanech,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1345&qt=pomn%C3%ADk&qc=&qe=,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=240473&RECORD_ID=7282&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=240472&RECORD_ID=7282&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=240471&RECORD_ID=7282&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=168976&RECORD_ID=7282&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7284,16.61619,49.2276537,Světlo pro lidstvo,,kámen,socha,Sochy,Ctibor Bayer,1985,Před budovou Tepláren Brno,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1266,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=170288&RECORD_ID=7284&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=170287&RECORD_ID=7284&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
7285,16.6286096,49.2208121,Spoje,,vápenec,socha,Sochy,Sylva Lacinová,1970,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1421,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176774&RECORD_ID=7285&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176775&RECORD_ID=7285&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174490&RECORD_ID=7285&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174489&RECORD_ID=7285&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7286,16.6224998,49.2348922,Kamenný blok,,kámen,socha,Sochy,Jan Urban,1985,Před administrativní budovou (dříve Ústav geologického inženýrství),https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1633,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=173052&RECORD_ID=7286&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=173051&RECORD_ID=7286&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=173050&RECORD_ID=7286&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=173049&RECORD_ID=7286&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7291,16.5237192,49.1911934,František Bašný,,,pomník,Pomníky a památníky,,1911,V lese při cestě do Bosonoh,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=29,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176753&RECORD_ID=7291&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176752&RECORD_ID=7291&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176751&RECORD_ID=7291&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7293,16.6077678,49.1975979,Umírněnost,,,kašna,Vodní prvky,,2008,Uprostřed náměstí před Místodržitelským palácem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=902,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176755&RECORD_ID=7293&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176756&RECORD_ID=7293&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176754&RECORD_ID=7293&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7294,16.6051613,49.1973532,Adam Čekač,,,socha,Sochy,Václav Sigurson Kostohryz,2019,Na hodinách na rohu České a Joštovy,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1817,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182694&RECORD_ID=7294&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182696&RECORD_ID=7294&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182695&RECORD_ID=7294&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7295,16.5742431,49.1772125,Eva a Marie,"Bronzové plastiky žen, zobrazené od pasu nahoru; umístěno na kamenném soklu",bronz,socha,Sochy,Olbram Zoubek,2001,V atriu Anatomického ústavu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1331,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174169&RECORD_ID=7295&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174170&RECORD_ID=7295&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174172&RECORD_ID=7295&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174171&RECORD_ID=7295&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174168&RECORD_ID=7295&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7296,16.5933758,49.2021305,Ladislav a Laďka Kozderkovi,,,socha,Sochy,Jaroslav Koléšek,2019,V předzahrádce bytového domu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1836,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182709&RECORD_ID=7296&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182708&RECORD_ID=7296&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182707&RECORD_ID=7296&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182706&RECORD_ID=7296&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7297,16.6126196,49.1917179,Památník zemřelých hasičů,,,památník,Pomníky a památníky,Adam Krhánek,2013,Na rohu u OC Letmo,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1471,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175893&RECORD_ID=7297&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175895&RECORD_ID=7297&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175894&RECORD_ID=7297&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7298,16.588806,49.1949288,Zrození,,,socha,Sochy,Jiří Marek,1972,V atriu Masarykova onkologického ústavu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=974,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174231&RECORD_ID=7298&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=220320&RECORD_ID=7298&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174230&RECORD_ID=7298&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174229&RECORD_ID=7298&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174228&RECORD_ID=7298&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7299,16.6066963,49.1929649,Gonflable,"Nádvoří Domu pánů z Kunštátu se nemohlo rozloučit s instalací rakouského umělce Hanse Kupelwiesera, která zde byla umístěna v roce 2008 v rámci prvního ročníku Brno Art Open a tak zde zůstala už natrvalo.",,socha,Sochy,Hans Kupelwieser,,Nádvoří Domu pánů z Kunštátu,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216711&RECORD_ID=7299&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216718&RECORD_ID=7299&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216717&RECORD_ID=7299&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7300,16.6502201,49.1349479,Bez názvu,,,socha,Sochy,Neznámý,,V zeleni vedle hřiště,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175160&RECORD_ID=7300&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
7301,16.5955727,49.18764,Brána vědění,,dřevo,socha,Sochy,Jan Ambrůz,1995,Nádvoří Pedagogické fakulty MU,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1410,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178719&RECORD_ID=7301&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178718&RECORD_ID=7301&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177881&RECORD_ID=7301&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7302,16.5778007,49.223868,Studentka techniky,,bronz,socha,Sochy,Miloš Axman,1986,Před budovou Fakulty strojního inženýrství VUT,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=857,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=187499&RECORD_ID=7302&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=187498&RECORD_ID=7302&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=187497&RECORD_ID=7302&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=187496&RECORD_ID=7302&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7303,16.5963042,49.2044289,Prameny země,,kámen,kašna,Vodní prvky,Jan Šimek,1997,V areálu Botanické zahrady,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1328,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178190&RECORD_ID=7303&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178189&RECORD_ID=7303&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178188&RECORD_ID=7303&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178187&RECORD_ID=7303&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7304,16.5881959,49.2081089,Svědectví živlů,,kámen,socha,Sochy,Jan Šimek,,Před budovou Gymnázia Matyáše Lercha,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2202,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175650&RECORD_ID=7304&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175649&RECORD_ID=7304&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175648&RECORD_ID=7304&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175647&RECORD_ID=7304&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
